Mean RGB,Red,Green,Blue,Orange,Black,Class
"[103.24751014886702, 94.08485232180307, 79.15133251041973]",195.30927026285448,206.92671780708105,224.5768502010322,185.26389228452942,160.55198917027133,Spider
"[34.542852851819525, 67.90061268315371, 89.61489570001297]",247.47257719348693,210.3098165773674,182.08771131025756,257.0223225273354,117.62028488834021,Spider
"[136.70788599710124, 130.2203606839542, 112.73179701332671]",208.9469421403142,216.719778837772,236.4035321468629,167.06617133364531,219.8973544368132,Spider
"[96.77911024405383, 93.05273702717176, 56.70548827412217]",192.11500259953115,196.9990471155323,239.46966703213795,182.8271615620917,145.74127915002433,Spider
"[186.33250467563425, 156.03021087905552, 137.90929408593783]",219.27066611009784,252.0591098385876,269.76927626605516,154.31997740499347,279.43550669329676,Spider
"[101.03713208957919, 113.47843781895426, 119.52004167607107]",225.5370499658132,211.0021208075891,203.56983327146207,201.6037609446481,193.31554069181067,Spider
"[113.96182837946886, 127.32679771753448, 51.336589888787685]",196.8230797759092,178.67061977297905,265.85371233579065,154.74650718412855,178.423252985711,Spider
"[111.40275306981708, 128.90028342544093, 124.33068861493696]",229.55080597669732,209.21240891300684,214.709863295891,193.3429052077056,210.9122485541275,Spider
"[116.49166341903396, 141.94905563672324, 75.77962039376882]",212.3126104724056,179.14623784658693,256.59264702733134,159.55706253716494,198.6514357091706,Spider
"[153.89054679813788, 154.40861903527923, 138.7519941012054]",230.9053031574253,230.33246012075762,247.05853739884813,172.009926296654,258.4113733821962,Spider
"[182.30616464120072, 174.3709348016747, 65.91461571004753]",200.08586448568863,209.95552001589198,315.26820823209164,98.5745640742717,260.7402867490901,Spider
"[150.40604237502518, 143.16725537366602, 137.36240759243546]",224.28818516023955,232.37248411368992,238.65758680920803,174.02584787658446,248.97243143315436,Spider
"[145.93962314490713, 157.47885739649323, 169.12674354861736]",255.53397369046587,243.74700458001695,231.24052478782238,201.38169919135387,273.31633598075024,Spider
"[146.42529601397345, 138.718865278126, 121.56119070942006]",214.02923402282258,223.0219556269704,241.84541906291793,165.09478330527156,235.5003481600879,Spider
"[206.532166681098, 162.39375939981122, 136.6523458527526]",217.70330173355882,264.396133290843,288.15522936110165,145.01650590107062,296.1437701405399,Spider
"[36.62943232755525, 34.845168821023144, 32.37562630060246]",223.49065258777074,225.51728577304004,228.29260362055876,256.2697135503335,60.03400937102914,Spider
"[140.47569034172992, 120.44970390398827, 103.89038374119959]",196.00296045507957,220.52304548596214,238.90514199871456,160.91537595531187,212.21395472833012,Spider
"[110.59625632649741, 127.09232543297392, 112.45676694923704]",222.82599669598383,203.07247366212778,220.68657500165568,186.9116299502982,202.55990602800023,Spider
"[130.25563254986534, 124.52554999696196, 116.25682327505075]",211.14785997160016,217.95816312441065,227.42649691876696,175.25691789937716,214.44997405226653,Spider
"[81.0284064449829, 104.13878643291952, 89.36829624390205]",221.57999588710874,193.16159241289003,211.76484783807336,204.83382302361025,159.3649329817335,Spider
"[57.5349622656488, 54.857661980654974, 47.6956996692393]",210.4202556132627,213.64013461355447,222.0241155742314,231.08149107778985,92.7066056321323,Spider
"[33.62520721887441, 47.04598857819616, 39.603059692834805]",229.7575379769297,214.34534696131428,223.0242621229818,253.94556508514884,70.08838661894168,Spider
"[162.0870750272906, 168.77886620119494, 160.36010714236062]",250.66806989693475,243.76560004882427,252.4187688884661,185.37112887248713,283.67920179275177,Spider
"[98.31701582025286, 100.01368884406176, 82.4980349806228]",203.36720793513334,201.22852188790043,222.31936823305136,188.62317976534956,162.71109160613705,Spider
"[116.29639832857454, 120.62152609009989, 116.96409056778559]",217.87344986317004,212.7510869464627,217.09057352469642,186.7852685453173,204.3404103520698,Spider
"[66.07980445072718, 55.56572117773226, 49.10328062168068]",202.95201852701166,215.75843968062037,223.26564665662787,223.78077181817218,99.32382440310758,Man
"[105.39037984080282, 108.48947862968183, 69.23422730388116]",197.3483814169372,193.3024657513624,239.5537965504095,174.26949159302075,166.34445397035145,Man
"[137.95535197073838, 126.14026289689023, 113.60466380396772]",206.19610858113413,220.32369509806566,234.38363031375695,167.67691683123553,218.7442906662467,Man
"[86.4745168357126, 89.23475632020417, 110.64933959547058]",220.46985409392482,217.25384789942345,190.4673120425653,215.3705805780565,166.38497573522056,Man
"[107.63375228462334, 107.38023127688672, 107.46004344598899]",211.6482600263968,211.9534894408369,211.85744612806224,191.2707757364639,186.18055655024554,Man
"[104.57215944214336, 84.70611789136886, 110.37485873573638]",204.90551740756075,228.2935659517262,197.55225745186448,203.12127451330267,174.04905164795727,Man
"[98.23083963999585, 81.42286658731726, 79.49212177417401]",193.71435224948323,214.70285634872897,216.9838620243589,194.62965933696276,150.32624017061943,Man
"[150.7962264296512, 109.01779337113814, 71.59939944615238]",166.94244427006086,221.7583832884431,261.2664568222388,138.27113902180307,199.37616501975478,Man
"[77.80863986780605, 70.37220571792848, 64.6644738316548]",201.32193029828633,210.5305228119325,217.3339464912585,211.02770370762144,123.23930359917307,Man
"[145.45962494847254, 138.2959486215304, 129.36097204473407]",218.76728333989237,226.96387198551497,236.78985882174803,171.5997121641284,238.78553763500364,Man
"[162.08752625307937, 146.4500435943226, 125.4833384114256]",214.07104256631155,231.95156266210736,253.9577663011529,157.23516425819355,251.92469044239797,Man
"[87.14969190122835, 95.36825395526408, 58.77344722819888]",201.7997717798863,191.13262736345138,234.93623107911478,190.98854438205723,141.93128886908852,Man
"[119.51542923158368, 110.69860375946712, 111.7475919331638]",207.60003394377952,218.16130519466063,216.9317199389074,183.82664347921457,197.54909010563955,Man
"[78.47031596077089, 67.41320633670702, 57.173565826028465]",197.42362159794533,211.22313384930467,223.2429818237683,209.65382961857716,118.19876270436109,Man
"[122.20400399534842, 112.21140462881559, 106.85833965556664]",204.07077359970893,216.19691559898675,222.42115333500178,178.4379923392844,197.3421462212554,Man
"[186.52146324907403, 168.630348333761, 157.20055054433374]",240.49431898935808,258.7701413860663,269.7984116809672,171.50656697635222,296.5442019719537,Man
"[123.19916599597886, 120.33674329191548, 115.24639473856317]",212.44793039824282,215.85633812693328,221.78826946387093,180.68756970019967,207.22137386969965,Man
"[124.53936741105086, 124.53936741105086, 124.53936741105086]",219.1804843634538,219.1804843634538,219.1804843634538,184.8434296374946,215.70851189842776,Man
"[92.93512046555684, 98.98102804580559, 98.21456105643104]",213.7951568558688,206.4581222163436,207.4026383479239,200.67294247085155,167.57171757924883,Man
"[115.22779930757625, 111.50594549590126, 106.62250243410564]",208.1782937595775,212.68838105689554,218.46487909528835,183.75592501740326,192.5600676140119,Man
"[147.9416350159321, 124.5362047750297, 129.34908155441835]",209.05010096099355,235.8786004169556,230.61688354752695,172.71362753425623,232.6524845556715,Man
"[119.80180790679394, 96.41353929084538, 79.67441054859347]",184.17962265170556,214.12648223481938,233.21043298447626,171.26197895080412,173.19369339727575,Man
"[125.16086353929597, 113.44950891963582, 98.78705066450306]",198.71556005999867,213.2150666955448,230.0837203630525,171.098029990059,195.6908639027379,Man
"[95.69272673824283, 112.1318310467228, 117.47484720951428]",227.49218574466616,208.2516539611652,201.6031079486059,204.87603649394228,188.49664509319396,Man
"[107.72475966108465, 87.62996048624257, 91.81854313776319]",194.42132407646798,219.1985374832972,214.27044052444785,190.01779994302362,166.4760603894751,Man
"[82.86759449673075, 77.26578964234808, 72.97491745487288]",202.29905054384957,209.24107227472857,214.40655573533783,206.5240791505149,134.76787096439452,Man
"[117.81691753770497, 120.21455509699261, 126.3110111898611]",221.86754814264734,219.09453156935072,211.88020472953647,191.7795759115719,210.4443794998086,Man
"[91.79447471247184, 77.37718328606726, 82.9185359751208]",198.74293845548587,216.45224464853067,209.822506757426,202.95143532756512,145.90729141918055,Man
"[104.63671227673127, 105.42743283046073, 87.57254811722132]",203.45272933021778,202.45924426785956,223.82076935187433,183.9210706739791,172.4318309740049,Man
"[76.02327316815153, 53.75720024864742, 40.48225715274311]",191.2101421739864,218.89955609626804,233.8530235811682,214.58434795702703,101.52924596367978,Man
"[144.87575514622637, 128.09033592501686, 128.55029481003135]",212.27261188797655,231.56041449384298,231.05334130716003,173.2479463153545,232.209596878163,Man
"[126.66387048106431, 104.15731774048656, 80.75445998158999]",183.9570378803484,212.8815015059002,239.27806238860225,163.3807728325196,182.79432630980298,Man
"[121.89738380453683, 121.89738380453683, 121.89738380453683]",217.79405592177645,217.79405592177645,217.79405592177645,185.56161817401986,211.1324620591814,Man
"[136.84503732478697, 125.64718407065745, 99.86768773925057]",199.30219548226538,213.14847004765758,242.0326701349937,159.63331225259395,210.9202080401318,Man
"[143.34024689931653, 87.32274755768627, 62.31946801756368]",154.8446925067861,229.22871430462757,255.53370820151125,149.61741911784426,179.0402321160598,Man
"[105.1055615732589, 81.25219147094903, 82.84847674990452]",189.56300111013041,219.3156404410259,217.45170647707053,190.6460285567631,156.56617703783073,Man
"[161.5150403411173, 143.25855210191568, 142.96260197688454]",222.9366636440972,242.92296103652728,243.23342607980516,172.19301322390857,258.9371092963138,Man
"[102.0404379729845, 95.59774206766943, 80.24605839931928]",197.42083424137385,205.57422188657483,223.808220079445,186.15243997925222,161.2160325736312,Man
"[148.07363609194647, 120.94812023359749, 118.1535147143657]",200.05486279017583,232.0688717035399,235.11956538868105,165.33018009095892,224.75431593829023,Man
"[145.0682224319918, 133.72832890704345, 114.01704540458722]",207.2875980716746,220.7974049033362,242.49587336344604,161.43977135452027,227.87703209108184,Man
"[167.65723552994146, 158.97578508389986, 153.55777505943885]",237.65952333016168,246.7986806224881,252.33464658955572,176.7626656051348,277.42068983727546,Man
"[116.88252731401828, 109.86242223678072, 102.90580921631648]",204.2934009001772,212.87566145699154,221.05184885268082,180.84853970442475,190.58038351706045,Man
"[108.0742985059131, 94.27387534247607, 96.05412993055945]",199.25140202351162,216.19282370533935,214.08271107626933,189.25047515215897,172.60942455830946,Man
"[130.3599869640013, 124.40198755980124, 130.0879869912013]",218.93805452197162,225.77079397922103,219.2546275543434,184.67868264402205,222.2441564350039,Man
"[136.11378966134987, 128.9567830393274, 145.6743787487483]",228.0017708799028,235.8704748407548,217.04586402370927,191.45252445813728,237.44018247057537,Man
"[168.6237213187322, 148.63604158610957, 121.96975117919919]",210.78461656375092,233.7175030748982,261.19662967023396,150.35046011406595,255.7405960196404,Man
"[114.9599174743722, 102.8397271090181, 99.49357379910677]",200.21539754214774,215.0988203112487,219.0297712352036,182.68578342877225,183.55043809506444,Man
"[163.56312325217485, 159.75771137142894, 151.17781556986913]",238.1973146206966,242.23691038256646,251.10648659580073,176.75665741334774,274.09880253499887,Man
"[203.44430892326713, 98.81339187490806, 71.93092041949274]",132.65041654144574,266.37924225299946,290.97759560753815,110.51114735581835,237.33463834738765,Man
"[107.03369450265987, 109.51808869936471, 156.4781327742656]",241.60638516275765,238.96988159827868,182.09058688712022,222.39081833705376,218.94252567231274,Man
"[159.8385576689143, 164.8238820939327, 154.23478467140623]",244.97138816131616,239.72581329703073,250.73672496547317,181.2294124216167,276.5929236781529,Man
"[111.74628990372129, 96.35493784357932, 95.55289015325482]",197.32271617791167,216.30035568741235,217.24384500502327,185.37563170882927,175.78925499223934,Man
"[74.32243684695081, 72.36985538779184, 101.49208624951673]",219.5049461106818,221.7616691658511,185.2725024706708,226.99200225796946,145.12706211798763,Man
"[122.77492423662723, 111.06567991901704, 111.94402531094583]",205.7924214331541,219.82319104521727,218.80191765937155,181.4492941458998,199.85177527357814,Man
"[110.98034273277577, 118.24163867960327, 123.28584250630232]",223.4326425558615,214.98577819617122,208.917066978734,195.2624003622466,203.7084204278532,Man
"[55.57322018613041, 60.943928953783875, 74.52173060392099]",221.44681373968072,215.17348778126356,198.43122486741763,236.96454325638715,111.15769703616283,Man
"[123.78246487588471, 111.60220426966724, 110.52566862782794]",204.66806528504975,219.31928747079291,220.56741154131166,179.68107729679048,199.98268433598594,Man
"[193.27478842645596, 176.5460679882858, 167.9698283741439]",251.3809442061243,267.81341738872857,275.8584940447579,179.32422221726839,311.0265602926141,Man
"[60.9818730484855, 40.500561664715555, 43.58776403309581]",202.93649808335675,227.21947773036302,223.72799970541237,234.61252503858384,85.19963326836489,Man
"[46.37745825669602, 31.221122363222204, 24.936616206110394]",212.4145904425276,229.89060341505566,236.75892312363948,249.082291327592,61.216516919714756,Man
"[121.23222009687487, 114.19918776784907, 95.68968011114313]",200.22933927579214,208.9943415373331,230.47447515840764,172.1367373439792,192.08128632489544,Man
"[86.54884360086326, 86.92640688463126, 84.94208866802309]",207.71892242490858,207.25489972167972,209.6821302570004,204.17256539857863,149.2047618871645,Man
"[123.1717589527616, 122.6181485100494, 128.48357456416034]",221.18301113427648,221.82034564081064,214.97185502435457,188.89927317517441,216.13542393678526,Man
"[132.528239373472, 132.528239373472, 132.528239373472]",223.89015300773315,223.89015300773315,223.89015300773315,183.35070662689142,229.54564403250365,Man
"[58.148890330137, 45.27410401453401, 44.51945101193723]",206.83830735862145,222.14460698368774,223.00919138739872,234.662802902768,86.09889348504674,Man
"[168.60819953825657, 144.9959774553129, 121.94487756063351]",208.22567043599884,235.37239237179554,259.1451794595241,150.77883561119557,253.62001418072677,Man
"[144.1072692807806, 91.21554220319467, 67.19684377983822]",158.53355695170686,228.27104391343397,253.68722018509465,149.18699592359192,183.31010886734583,Man
"[93.24707284650985, 93.24707284650985, 93.24707284650985]",208.69605322479606,208.69605322479606,208.69605322479606,200.0187705998081,161.5086678272313,Man
"[117.29810488513547, 107.10249925706076, 103.18408962509523]",202.6813104780348,215.12664290461942,219.72223692588346,181.55133946700445,189.41158124178318,Man
"[102.39876883023715, 96.4811702460661, 91.24210668951102]",202.28908522141748,209.61595663890938,215.89527945624062,190.54418862436108,167.68794262897632,Man
"[147.92600423698755, 145.46893719036498, 138.96431453575767]",227.89719825031844,230.63008729158142,237.71326155259447,176.5145424533755,249.7086204583426,Man
"[93.24675797845505, 73.27906029986302, 67.11756238791183]",189.83861346893232,214.99354636799828,222.18143242625771,197.69069089072428,136.27012046967144,Man
"[60.4827505991047, 47.81829604531883, 43.3700207732068]",204.95001452314233,220.1439989540188,225.23765374431554,231.19141583995076,88.46305024460577,Man
"[60.582123835428845, 40.30979246256593, 30.805471065494086]",200.92826328887796,225.19115432992643,235.70799710860763,233.01273672406387,79.01930235299074,Man
"[117.81301283476756, 108.36973651578398, 114.1543997736975]",208.7953453208841,220.0262874075479,213.21676502754883,187.23910696608903,196.6090861923698,Man
"[103.6997102341997, 112.26169252593768, 114.72312469378448]",220.58073495096738,210.45011205205512,207.44618400231104,197.06471550724015,191.09608277238647,Man
"[110.00498002434706, 82.18975253561142, 92.90635544240257]",190.81483726690408,224.93569779039132,212.43964003449727,191.0829238431402,165.79457751570794,Man
"[138.45018179197444, 155.3583832657829, 161.58396859531558]",252.6449411373472,234.96017435014667,228.10356203397976,199.46478336935888,263.46547970502814,Man
"[91.63846005654985, 98.24571014645417, 121.37058193649729]",225.98679265497034,218.40405881903692,189.49049658414893,214.18203964420238,181.05426005294925,Man
"[150.000986973849, 133.66932528363475, 129.60419543044134]",213.75109059703067,232.41918206858332,236.83726991028655,169.71638514834254,239.09209959361476,Man
"[159.21067513514936, 144.17818195197253, 126.1257729427911]",214.1743530618372,231.3811250575048,250.4874320750628,159.73995575717916,249.08451944748123,Man
"[150.39910631588748, 130.77630144996695, 126.94625801027873]",210.14076330702687,232.73755795934477,236.89679828803168,168.0117880530137,236.29998862539648,Man
"[97.56585852636142, 90.1706496835679, 90.02793512695258]",202.5371177565267,211.6431916668851,211.81507265258455,196.18860739998067,160.4832449745626,Man
"[76.76265374750211, 95.73385345244752, 106.04864885316297]",228.42906605677175,206.1662590484845,192.98699623467365,218.66107696675536,162.18443707950237,Man
"[109.64187954483339, 66.26125379940835, 45.38625615019638]",166.07061505473982,222.9429709921942,245.66199770400885,181.4889402439025,135.9110288112212,Man
"[95.81949213490746, 88.49791613092157, 73.53318739282288]",196.41141741724797,205.69746875906185,223.4803353995952,191.30638402481057,149.7343844300808,Man
"[118.33065007658466, 83.98854874272898, 65.18077057428255]",173.15057141417688,217.93483443755008,238.93002935426523,171.72623356946778,159.07467403742854,Man
"[83.22340702229307, 63.22101992580407, 54.78374494817862]",191.06374320114946,216.11703168710278,225.85300888815533,207.04448167125693,118.00123536389042,Man
"[115.81217624253983, 116.6053829565052, 106.14484454097457]",210.325446961129,209.36154903724884,221.73662937637744,181.6095186485333,195.64254016724993,Man
"[118.71095471974554, 118.71095471974554, 118.71095471974554]",216.2389544100466,216.2389544100466,216.2389544100466,186.57349851153614,205.6134049896077,Man
"[91.75836631894758, 91.77460997212081, 102.96547178015516]",213.71078208949527,213.69139926114337,199.89165714478398,206.42596031144885,165.66250391674936,Man
"[157.28355137439365, 132.96591854048913, 127.90780281484942]",208.77941911558034,236.62383352386644,242.01338312499726,164.11914186918523,242.44268817017337,Man
"[73.47014946290246, 74.6998056600713, 83.44483120346634]",213.29835314940524,211.82318757797094,201.02014766823947,219.24929096447462,133.94388258643482,Man
"[114.59347535782823, 89.29515868748334, 90.83717533222948]",189.57586858419987,221.00034264980158,219.21387493155896,183.56635743671637,171.33791869269982,Man
"[182.96074618101144, 146.4416351668375, 101.94063360758213]",192.4232298384192,235.90558704421946,279.9052639624665,126.19809735646858,255.56149931819726,Man
"[135.89577796635493, 128.79958629262663, 126.49998732465058]",216.2808265393129,224.49154478984232,227.0886372229962,177.47825909660475,225.96292326700274,Man
"[134.10524038960264, 130.0033735138585, 123.75889240086717]",216.40860305110095,221.18913983547768,228.2746612061533,176.51223814499573,224.0565912291498,Man
"[102.82940632516609, 96.6007297156082, 99.83929544631701]",206.04726515087836,213.6167141097131,209.71512111521525,194.42796781843313,172.83944197431057,Man
"[122.56918599696296, 126.94067357537216, 109.77522270809337]",213.78132431502914,208.50178886738354,228.53309585968324,176.17330202393,207.8166005985537,Man
"[115.60877850452984, 104.27031821205294, 94.45383577430377]",198.04983964275547,212.14700971657453,223.6353276540548,178.9959049043963,182.09672160648958,Man
"[157.71646287446646, 178.43293977144936, 173.23334972023034]",267.0434310115648,246.4686406603629,251.79074993948603,199.1339346315692,294.4869948103078,Lobster
"[92.53638160155717, 60.86938575579404, 50.94515942720245]",180.8173628124954,221.0092454532271,232.1776087468094,199.58211692196662,121.91584520176097,Lobster
"[67.28946687353574, 196.18722710655595, 208.92811650525138]",342.6012699813191,227.23946064443206,212.46157036188384,282.59307360168833,294.3947321171286,Lobster
"[127.78852492208252, 106.16797369881684, 105.72034528455086]",196.54818604580643,222.84001113301542,223.3516533474469,175.5584179619063,196.92216012465184,Lobster
"[168.84825922677248, 127.00589881715283, 111.80590031468962]",189.87674980836533,239.5679108868602,255.2347608828994,146.1719313278994,239.04140294819751,Lobster
"[152.98540018480873, 147.9653646693325, 145.36245075365196]",231.15140018241306,236.62457167247643,239.41318680511318,178.40235274628623,257.73731569282415,Lobster
"[50.91816475112338, 46.95306294186968, 44.11551815697736]",214.0097300134538,218.68325601918127,221.96737215961687,239.85548517725084,82.11838139846839,Lobster
"[84.69487355365418, 72.06200078129913, 58.093498219143875]",193.83400781557262,209.7960621645424,226.13784293312725,202.52447340511407,125.4631742712223,Lobster
"[171.5707100618163, 159.7278821485381, 144.0078444000153]",230.67661780940395,243.41640092598053,259.36222448827107,166.51276496103307,275.1140929423866,Lobster
"[173.28750885825534, 164.54963457856414, 166.61660893572645]",248.02138581535561,256.84805567574773,254.78768962070993,185.57539818317332,291.31810335006594,Lobster
"[158.82541283295532, 164.5075515128606, 170.92430162216937]",255.98320766514018,250.25888971179944,243.63285764452036,196.12473226824375,285.4879387143028,Lobster
"[149.34719065200542, 151.79735467717913, 159.19384893824218]",244.02384012609275,241.44989313943853,233.50768472130449,191.51894816549031,265.8753500842221,Lobster
"[195.46414158542188, 134.11375038523886, 111.6211477109047]",184.36457657547572,255.49754716620626,277.0383077696264,130.22196231329656,262.0152844862674,Lobster
"[122.3558042662948, 103.2952000688954, 70.17790125338209]",182.1793589939433,207.14783847319714,244.5404861777075,162.25567115114526,174.8307153198614,Lobster
"[180.1173168034789, 176.37025079918504, 142.2972435075302]",238.66794321718055,242.6383951103147,276.1351562196548,161.199269091979,289.4774925435371,Lobster
"[173.60292415657608, 132.3970458434269, 136.15586900432658]",206.62256016284846,252.40420025814944,248.57771520371082,161.94708160358758,257.3040491094218,Lobster
"[154.30528985933034, 146.55554088533125, 143.82080642434371]",228.69712629382562,237.18083301943597,240.10302398532428,176.53341633496677,256.8522404093694,Lobster
"[123.56861469880137, 121.21670575678992, 131.31371193872943]",221.835501531761,224.52274561895453,212.74630466234805,190.87817277024436,217.2693794261783,Lobster
"[135.02324011357675, 118.66742806192697, 106.64766201771373]",199.62491129496232,219.5257828954562,233.07005392888144,167.0773891018341,209.01425230697956,Lobster
"[174.30692333265657, 116.73019386801624, 60.45747209604379]",154.2479066786656,230.5570401044325,286.1042412223609,111.78753391279805,218.32074481002758,Lobster
"[96.0109357203049, 82.6865589366608, 113.00794895443295]",211.86171460697335,227.334155541716,190.30740754579503,211.71637080563363,169.7821054574425,Lobster
"[180.27100096231445, 123.79622910027408, 86.27793409713807]",168.3859006826048,239.0730959316264,276.2069435223018,121.35096186516863,235.08939159279907,Lobster
"[124.38460245482304, 109.1216102784189, 67.43866242841347]",183.07343088436744,203.22403181154382,250.11659383024178,157.26013386708988,178.68135982170332,Lobster
"[176.33120247141918, 97.0457260180243, 96.98105725850833]",158.15175658188673,255.82722900654602,255.89168053791997,142.1685215650368,223.4186459773672,Lobster
"[87.25603959112505, 128.53728542970913, 139.15724403656816]",253.0308450903678,207.2948942677263,193.79110996113758,220.9803257653081,208.56698865980562,Lobster
"[148.27144331851466, 110.73818554311315, 95.12874515785997]",180.840838042747,227.69578425930027,244.55303058015238,152.92091902279333,208.07893885841864,Lobster
"[124.50395590238533, 72.01685793483553, 64.73114437191028]",162.49851200435643,230.59528695764874,238.51603779237203,172.81551806806658,157.72692830917137,Lobster
"[109.99900197443219, 100.45013815892023, 95.76800634076936]",200.71629411446028,212.50165003819058,218.04778947792744,185.37390628294708,177.09184546444519,Lobster
"[211.8160945097462, 200.5148231237874, 166.8090287398828]",264.3790764317365,275.06352804713487,304.71281495455406,175.93011232886803,336.0022384670503,Lobster
"[51.23694264689331, 74.46685999328714, 92.97890632741904]",236.02917997779053,209.4337985004507,185.52997688761812,241.5796142127963,129.67503441643586,Lobster
"[121.20018437682195, 105.83021532578849, 101.3621097780069]",198.4356380173378,217.29101834032392,222.47274098357218,177.982390639742,190.1678113339035,Lobster
"[135.9961512137738, 130.07916601798647, 124.54659967476377]",215.85726985305763,222.7375662035196,228.9839126080932,175.7647181958888,225.67099518422916,Lobster
"[77.2192647768668, 93.8967459295235, 102.37560448617458]",225.61771452290915,205.90735226962153,195.1246264693259,217.12306867258067,158.93450897380026,Lobster
"[119.52483234732584, 112.60661360179984, 107.09419181219546]",206.1624029673998,214.5488940952873,221.00353632964573,180.46538146885288,196.04999590519944,Lobster
"[128.55422795323196, 98.53352085468237, 52.3224800470927]",168.62689559735648,209.1544657401846,259.4479164513232,152.13141699450702,170.21364861535065,Lobster
"[163.26654443791688, 151.40498506553976, 145.22383722771175]",228.9726168588679,241.82194803431355,248.25438555723952,172.30732485756315,265.8371624407233,Lobster
"[37.05828147905355, 35.72456734576373, 27.82856824816363]",222.59664551526413,224.11930037956566,232.93007607950076,254.92186914924764,58.51487117789351,Lobster
"[134.0167026532249, 103.60765942894204, 83.95967709344374]",180.05758164231014,218.927715813374,240.72767963482215,159.5468742888005,189.06150073460722,Lobster
"[125.41132727718276, 101.57524726028379, 90.74225868636509]",188.00242675442365,217.9479600137861,230.2740485744528,170.44084272749527,185.14775012652905,Lobster
"[114.33464214508494, 112.80394922733176, 78.11187345426995]",196.50175224732638,198.47819029889345,238.92791939952366,169.15269844507404,178.60180886615612,Lobster
"[126.3715708883529, 113.47321164227195, 123.68304659201677]",211.46852851056786,226.4886349597395,214.68601710767354,185.73577659803487,210.1034024081591,Lobster
"[107.2804284151269, 101.0758382159842, 52.935124457572414]",186.6534872474151,194.94580093755215,250.11123389398912,169.43877268897504,156.61271593754978,Lobster
"[77.16812539901022, 93.68425281678859, 86.46528969058753]",218.80850342529956,198.63014924263732,207.69113457852484,210.20551310962114,149.02316975797606,Lobster
"[72.72249518441018, 56.026230471621545, 24.61351921155205]",192.27546018833,213.27200377488901,248.0028837267658,213.79007585713364,95.04380639833012,Lobster
"[200.1101750658934, 149.39236360531785, 145.81563894792598]",215.8545152334606,269.1825692565657,272.54978474920074,156.5844556682348,289.1787700199963,Lobster
"[178.08578125386774, 135.43785646569464, 126.20511575886432]",200.46680835753915,248.8722220237257,258.1590220300466,150.72308588726247,256.8767986652957,Lobster
"[77.98130993300788, 85.48868382608812, 69.47590270640092]",208.4966012965678,199.10316940407816,218.65175608210768,206.1178475766009,134.96777696196222,Lobster
"[82.8917694668809, 42.63698046068761, 28.982187810659205]",179.66391493658,229.8022295877419,244.48519172950273,213.15233702287136,97.61621155549886,Lobster
"[76.64045318234244, 71.84904907242672, 59.62368347760131]",201.31914321556545,207.29933314197217,221.82865003075534,209.8671275620566,120.79332989881517,Lobster
"[159.66020756254247, 130.169874855557, 122.40385326512174]",202.5254937929502,236.76284614913908,244.98431853439698,159.0142035597591,239.62112071554745,Lobster
"[73.09654452250793, 79.77536159848654, 98.08274895736464]",221.52471888223812,213.69839579909237,190.60492337313252,223.54492109720155,146.03916865804763,Lobster
"[184.1843226774705, 131.7571722738184, 110.05449850797835]",185.70623371896778,247.43615731728954,268.8736051912216,135.0256953017603,251.7852454128197,Lobster
"[137.64235097119695, 95.09555713344265, 91.659104270039]",176.6843914092964,230.03529951928715,233.81366509522923,164.50179425658973,190.76156102051561,Lobster
"[124.86862380372536, 124.86862380372536, 124.86862380372536]",219.35934329772445,219.35934329772445,219.35934329772445,184.76167253188513,216.27880069925683,Lobster
"[190.4724034503143, 162.12004682676243, 152.61808019329132]",231.8167351626637,261.14880926301004,270.2678367149119,165.72381617813704,293.01010982752257,Lobster
"[214.148988405297, 153.93717316044666, 151.59111433606967]",219.8757021014174,281.16427609044666,283.28402734693174,157.38823727217942,304.1978114012208,Lobster
"[184.39958405570735, 113.72762288989833, 79.5258370252647]",155.7008339549375,245.5309550521596,278.798064340104,118.05775764682545,230.7846129244187,Lobster
"[184.74530552040824, 123.22895756671056, 113.75933250475087]",181.83037098165258,253.8417248359915,263.1826932936713,140.07757784281864,249.5143074589784,Lobster
"[116.50589404469547, 66.65845800605729, 39.434051236805985]",158.67895829331454,224.9471141952191,253.9402521009127,174.37522949964125,139.900027762135,Lobster
"[67.86886207518899, 57.12912341049816, 44.74974527029577]",200.7095892687814,213.91962496095408,228.19966870032584,220.5827021753486,99.36024800084445,Lobster
"[128.73476142094682, 110.22690469283845, 66.83987555600437]",180.44514389678503,204.93769025551822,253.23278173856582,153.00513523177833,182.1817177452621,Lobster
"[130.40417860237739, 116.79040750594736, 96.69659713606815]",196.25073220971325,213.20734779089554,236.01952554961696,164.91972415659066,199.988702131048,Lobster
"[138.79013410934638, 63.368466663205254, 51.685709193526186]",142.0975300010778,242.19157382109557,254.19473782805875,162.80391283243003,161.08903261294316,Lobster
"[91.82462149511119, 60.22462460841137, 34.38127740085937]",177.29997686168107,218.06256030637067,246.43739018911288,196.94201094326442,115.06884355749538,Lobster
"[181.09743204838531, 163.4519543146957, 159.38274584989466]",239.96039380237005,258.03136289600576,262.0219085401424,175.68962880585448,291.4029528650405,Lobster
"[145.033246241068, 101.49355134189364, 70.58261045250961]",165.45553116942904,222.66741385559055,255.62737929792004,145.28475780938962,190.57147839459762,Lobster
"[130.64818135066741, 130.5803143240562, 125.69111832532988]",219.80184375076996,219.88056462500185,225.47938411118662,180.12869507465862,223.42431158018206,Lobster
